NOM_ENT,LONGITUD_DECIMAL,LATITUD_DECIMAL
CHIS,-92.598795,17.07288361
CHIS,-92.21586167,15.04563222
COAH,-103.3567919,25.59456056
TLAX,-98.09117139,19.37606222
MEX,-99.7267925,19.30461861
PUE,-97.6847375,20.10177778
JAL,-103.1834503,19.75152472
CHIS,-93.19478472,16.83419833
JAL,-103.756495,20.65058944
CHIS,-92.64064694,17.35770194
SLP,-100.8894439,22.23972194
MICH,-101.5836111,20.09972222
PUE,-97.66466194,18.74566083
GRO,-99.64055556,16.8425
MICH,-102.2365769,19.60960139
NAY,-105.353725,20.95620306
MOR,-98.886945,18.95215889
HGO,-98.81777778,20.14416667
SIN,-109.0263794,26.33603056
QRO,-100.4367239,20.86713361
VER,-94.97055083,18.1967125
GRO,-99.64379222,18.54648944
MEX,-99.44499889,19.1753175
TAM,-98.34783556,26.14660861
TAB,-93.74156,18.15364944
TLAX,-97.78560556,19.35395389
PUE,-97.58651417,18.89307944
HGO,-99.39409639,19.96706611
NAY,-105.3894886,21.993005
MEX,-99.44549389,19.19775
CHIS,-92.30774278,17.02505083
CHIS,-92.47563611,17.11895306
PUE,-97.82840806,18.94547444
MEX,-99.84692611,19.98911278
MEX,-99.4810075,19.39363194
MICH,-101.0834025,19.73882583
PUE,-97.89788278,20.19422722
VER,-97.77300333,20.89727083
HGO,-99.05177694,20.37096667
VER,-95.26200222,18.44611
GTO,-101.4732714,21.07294278
